,texto,polaridad
400,"Líder de Proud Boys habló sobre el asalto al Capitolio El príncipe Harry dijo que la prensa británica estaba destruyendo su salud mental, y que fue eso lo que lo impulsó a dejar la vida de la realeza https://cnn.it/3sySmhH",Positivo
401,El príncipe Harry rompe el silencio y culpa a la prensa sobre su salud mental | Video | CNN 🎧 #Podcast • ¿Qué es el pasaporte verde contra el covid-19? Escucha el nuevo episodio de “Desafíos Globales” con José Levy sobre este certificado de vacunación que podría ser el siguiente paso en la batalla contra el coronavirus https://cnn.it/2NMSyuX,Negativo
402,"Desafíos Globales Andres Oppenheimer conversa con el presidente de Colombia, Iván Duque, este domingo a las 8 P.M., hora de Miami en #OppenheimerPresenta. No te pierdas lo que dijo Duque sobre el futuro de los venezolanos en Colombia y lo que, según él, debe prevalecer para cambiar la política en Venezuela. A un año de la pandemia, México enfrenta una profunda crisis de salud. Más de 2 millones de casos y 175 mil muertes oficiales dan cuenta de la tragedia. Gabriela Frías, ReyCNN, Krupskaia Alís y Mario Gonzalez Noticias presentan: Retratos de la pandemia, #México 2021. Hoy, a las 9 P.M., hora de Miami. https://cnn.it/37KVX4q",Neutral
403,"Covid-19: a un año del comienzo de la batalla en México El presidente Biden celebró la aprobación del uso de emergencia de la vacuna de Johnson & Johnson, pero advirtió que no hay que bajar la guardia. Esto fue lo que dijo tras la decisión de la FDA:",Neutral
404,"Vacuna Johnson & Johnson: FDA autoriza uso de emergencia La práctica de encontrar nuevos usos para medicamentos existentes no es nueva. Ahora, además de desarrollar nuevas opciones, investigadores estudian fármacos ya disponibles para determinar si pueden ayudar contra el covid-19.",Neutral
405,"Investigan cómo 'reutilizar' medicamentos existentes para el covid-19 Algunos argentinos salieron a las calles para protestar contra el gobierno tras el escándalo desatado por el llamado ""vacunatorio VIP"".",Neutral
406,"Salen a la calle a protestar por el ""Vacunatorio VIP"" Llegan más vacunas a México:",Neutral
407,Llegaron a México 800.000 dosis de la vacuna de Sinovac contra el covid-19 | CNN ¿Las criptomonedas como el bitcoin podrían remplazar las monedas tradicionales como el dólar o el euro? https://cnn.it/3q10fe8,Neutral
408,"¿Puede el bitcoin remplazar monedas tradicionales como el dólar o euro? | Video | CNN ¿Cómo puede ayudar Biden a Centroamérica? José Antonio Montenegro conversa sobre este tema con el Prof. Luis Martínez de la Universidad de Chicago. No te pierdas los detalles en #GloboEconomía, hoy a las 8:30 P.M., hora de Miami. https://cnn.it/2PiVHTT",Neutral
409,Biden le apuesta a Centroamérica con US$ 4.000 millones La vacuna de Johnson & Johnson tiene algunas ventajas. El Dr. Huerta las explica aquí:,Neutral
410,Las ventajas de la vacuna de Johnson & Johnson La FDA aprobó el uso de emergencia de la vacuna de Johnson & Johnson. ¿Cuál es la efectividad de las diferentes vacunas? Te lo mostramos aquí:,Neutral
411,¿Cuál es la vacuna más efectiva contra el covid-19? VIDEO,Neutral
412,Venus: La foto nocturna más reciente publicada por la NASA ¿Están listos Mbappé y Haaland para tomar el testigo que dejarán Messi y Cristiano Ronaldo? La opinión de Raúl Sáenz y Maximiliano Cordaro aquí:,Neutral
413,¿Están listos Mbappé y Haaland para tomar el testigo que dejarán Messi y Cristiano Ronaldo? | Video | CNN La vacuna de Johnson & Johnson es la tercera que aprueba para su uso de emergencia la FDA. Es la primera disponible en Estados Unidos que requiere una sola dosis.,Neutral
414,"El Salvador celebrará elecciones legislativas que podrían darle mayoría en el Congreso a Nayib Bukele | Video | CNN ¿Estás planeando una noche de series pero no sabes cuál mirar? Aquí te contamos cuáles son las 5 mejores series nuevas, según Metacritic.",Neutral
415,Las mejores series nuevas ÚLTIMA HORA: FDA autoriza uso de emergencia de la vacuna de Johnson & Johnson,Neutral
416,"¿Cómo será la ceremonia de los Globo de Oro en pandemia? | Video | CNN Miami, ¿la próxima Silicon Valley?",Neutral
417,"Miami, ¿puede convertirse en la próxima Silicon Valley? | Video | CNN Un colectivo de arte le colocó una pistola de paintball al perro robot Spot, lo llevó a una galería de arte y dejó que varios usuarios lo manejaran a la distancia. Mira lo que pasó:",Neutral
418,"Dejan un perro robot teledirigido con una pistola de pintura en una galería de arte. Mira lo que pasa | Video | CNN El cantautor Pablo Alborán habló de su forma de escribir sobre el amor en un nuevo especial de nuestro #OjoCrítico, Juan Carlos Arciniegas. ¡No te lo pierdas! Domingo a las 7 P.M., hora de Miami.",Neutral
419,"Pablo Alborán cuenta cómo escribe sobre el amor #Haití se ha visto paralizado por protestas violentas después de varias semanas de disturbios. Rafael Romo analiza la situación con el embajador de Haití en EE.UU., Bocchit Edmond. La entrevista hoy a las 6 P.M., hora de Miami, en Mirador Mundial. https://cnn.it/3uEb89u",Neutral
420,"¿Es Haití un Estado fallido? Embajador haitiano en EE.UU. responde | Video | CNN Después de semanas de fuertes caídas, los nuevos casos de covid-19 en EE.UU. están comenzando a aplanarse.",Neutral
421,"Después de semanas de fuertes caídas, los nuevos casos de covid-19 están comenzando a aplanarse | CNN El planeta está en ""alerta roja"" porque los gobiernos no están cumpliendo sus objetivos vinculados al cambio climático, advierte la ONU.",Neutral
422,"Los nuevos compromisos climáticos están ""muy lejos"" de cumplir los objetivos del Acuerdo de París, advierte la ONU Bad Bunny y otros artistas latinos protagonistas en el deporte estadounidense.",Negativo
423,"Bad Bunny y otros artistas latinos protagonistas en el deporte estadounidense | Video | CNN ¿Cómo puede ayudar Biden a Centroamérica? José Antonio Montenegro conversa sobre este tema con el Prof. Luis Martínez de la Universidad de Chicago. No te pierdas los detalles en #GloboEconomía, hoy a las 8:30 P.M., hora de Miami. https://cnn.it/2Mw2fNP",Negativo
424,Biden le apuesta a Centroamérica con US$ 4.000 millones Histórico: mujer consigue derecho a la eutanasia por primera vez en Perú,Neutral
425,"En sentencia histórica, esta mujer consigue el derecho a la eutanasia por primera vez en Perú Los anticuerpos contra el covid-19 pueden protegerte de una reinfección posterior, sugiere un estudio. Sin embargo, todavía quedan interrogantes clave.",Neutral
426,"Anticuerpos pueden proteger contra reinfección de covid-19, según estudio No te pierdas por CNN en Español y por nuestras plataformas digitales la cobertura de Juan Carlos Arciniegas sobre los Premios Globo de Oro. Simpatizantes de Trump que enfrentan cargos por el asalto al Capitolio afirman que antifa no estuvo involucrado en el ataque, desacreditando una teoría de conspiración que gana terreno en algunos círculos.",Neutral
427,"Seguidores de Trump sobre el asalto al Capitolio: No fue antifa Rusia presume nueva fábrica de vacunas contra el covid-19, incluso cuando su gente vacila en recibir la Sputnik V.",Neutral
428,"Rusia presume fábrica de vacuna Sputnik V, pero su gente duda en aplicársela El capitán Tom Moore, quien recaudó millones de dólares para una organización benéfica británica dando vueltas por su jardín antes de cumplir 100 años, fue homenajeado en un emotivo funeral semanas después de su fallecimiento.",Neutral
429,Homenajen al capitán Tom Moore en emotivo funeral Mira los secretos del bajorrelieve del águila real descubierta en el Templo Mayor de México y que ayudaría a descifrar el mito fundacional de Tenochtitlan https://cnn.it/3bOrVhp,Positivo
430,Estos son los secretos descifrados del bajorrelieve del águila real descubierta en Templo Mayor de México | Video | CNN Debes hacerte estas tres preguntas para saber si alquilar o comprar es lo que tiene más sentido en tu caso:,Positivo
431,"¿No sabes si alquilar o comprar una casa? Hazte estas 3 preguntas Desde ""The Crown"" a ""Ted Lasso"", te mostramos aquí dónde puedes ver las series nominadas a los Globo de Oro.",Neutral
432,"Las series nominadas a los Golden Globes y dónde puedes verlas Saúl ""Canelo"" Álvarez se medirá este sábado ante el turco Avni Yildirim en Miami. ¿Qué expectativas tiene? Aquí su testimonio:",Positivo
433,"Canelo sobre pelea vs. Yildirim: ""Voy a ganar, sin duda. Esperemos que sea por nocaut"" | Video | CNN Encuentran en Nueva York una nueva variante del coronavirus que preocupa a científicos. Esto es lo que sabemos:",Neutral
434,"Nueva variante de covid-19 en Nueva York causa preocupación #Haití se ha visto paralizado por protestas violentas después de varias semanas de disturbios. Rafael Romo analiza la situación con el embajador de Haití en EE.UU., Bocchit Edmond. La entrevista hoy a las 6 P.M., hora de Miami, en Mirador Mundial. https://cnn.it/2MtXWm6",Neutral
435,¿Es Haití un Estado fallido? Embajador haitiano en EE.UU. responde | Video | CNN Mira este árbol petrificado hace 20 millones de años que encontraron intacto en Grecia https://cnn.it/3dS1yd9,Neutral
436,"Mira el árbol petrificado hace 20 millones de años que encontraron intacto en Grecia | Video | CNN Estas son las 5 mejores playas del mundo, según los Traveller’s Choice de Tripadvisor 2021. ¿Cuál te gustaría conocer?",Neutral
437,"Las 5 mejores playas del mundo En entrevista con Andrés Oppenheimer en CNN en Español, Bill Gates dijo que ""aunque es algo muy controversial, debemos continuar utilizando alternativas muy asequibles y súper seguras de fusión nuclear"". ¿Estás de acuerdo con que debemos seguir explorando la energía nuclear?",Positivo
438,"Bill Gates: ""México puede tener un futuro muy brillante sin el petróleo porque su principal recurso es su gente"" | CNN ¿Tienes un oxímetro de pulso? El Dr. Elmer Huerta te explica cuáles son las recomendaciones de la FDA para obtener lecturas confiables.",Neutral
439,"¿Tienes un oxímetro de pulso? Así lo debes usar, según la FDA Andres Oppenheimer conversa con el presidente de Colombia, Iván Duque, este domingo a las 8 P.M., hora de Miami en #OppenheimerPresenta. No te pierdas lo que dijo Duque sobre el futuro de los venezolanos en Colombia y lo que, según él, debe prevalecer para cambiar la política en Venezuela. Tomar café todos los días puede cambiar la estructura de tu cerebro, según un estudio de la Universidad de Basilea, en Suiza. Te contamos más detalles aquí:",Neutral
440,"Tomar café todos los días puede cambiar la estructura de tu cerebro, según estudio | Video | CNN Los Globo de Oro son conocidos por ser una de las grandes fiestas de premiación en Hollywood, ¿cómo serán durante la pandemia?",Neutral
441,¿Cómo será la ceremonia de los Globo de Oro en pandemia? | Video | CNN ¿Qué es la listeria? Todo lo que necesitas saber sobre la bacteria que te puede enfermar,Neutral
442,"¿Qué es la listeria? Todo lo que necesitas saber sobre la bacteria que te puede enfermar | CNN A un año de la pandemia, México enfrenta una profunda crisis de salud. Más de 2 millones de casos y 175 mil muertes oficiales dan cuenta de la tragedia. Gabriela Frías, ReyCNN, Krupskaia Alís y Mario Gonzalez Noticias presentan: Retratos de la pandemia, #México 2021. Hoy, a las 9 P.M., hora de Miami. https://cnn.it/37KVX4q",Neutral
443,"Covid-19: a un año del comienzo de la batalla en México Inquilinos no pueden pagar, propietarios no pueden seguir sin cobrar las rentas y la situación es insostenible para todos https://cnn.it/3ksa57T",Neutral
444,"Inquilinos no pueden pagar, propietarios no pueden seguir sin cobrar las rentas y la situación es insostenible para todos | Video | CNN Los CDC advierten a las personas que no deben comer quesillo y requesón debido a la posible contaminación por listeria https://cnn.it/3bDaYGo",Neutral
445,Los CDC advierten a las personas que no deben comer quesillo y requesón debido a la posible contaminación por listeria | CNN Joe Biden tras la aprobación del paquete de estímulo en la cámara: “Estamos un paso más cerca de vacunar a toda la nación” https://cnn.it/3bJAl9B,Neutral
446,"Joe Biden tras la aprobación del paquete de estímulo en la cámara: “Estamos un paso más cerca de vacunar a toda la nación” | Video | CNN Una tercera vacuna nos acercará un paso más a la normalidad: la vacuna de Johnson & Johnson, más cerca de ser aprobada https://cnn.it/3q1eW0E",Neutral
447,"Una tercera vacuna nos acercará un paso más a la normalidad: la vacuna de Johnson & Johnson, más cerca de ser aprobada | CNN El príncipe Harry rompe el silencio y habla de por qué decidió desligarse de la familia real https://cnn.it/3swGg8J",Positivo
448,"El príncipe Harry rompe el silencio y habla de por qué decidió desligarse de la familia real | Video | CNN Netflix ha progresado agregando contenido diverso creado y protagonizado por mujeres, negros y asiáticos en los últimos años, pero no han tenido el mismo éxito con una creciente representación de latinos, según un nuevo estudio que encargó https://cnn.it/3swFUip",Positivo
449,"Netflix dice que necesita más programación latina luego de una auditoría interna de diversidad | CNN ¿En qué deberían enfocarse las relaciones México-EE.UU.? José Antonio Montenegro se lo pregunta al Prof. Luis Martínez de la Universidad de Chicago. Hoy a las 8:30 P.M., hora de Miami por #GloboEconomía. https://cnn.it/309T9d3",Neutral
450,"La experiencia de Biden lo ayudará a tender puentes con México, según analista | Video | CNN El accidente de Tiger Woods ocurrió en un camino con conocidos peligros https://cnn.it/37Uop3L",Neutral
451,El accidente de Tiger Woods ocurrió en un camino de conocidos peligros | Video | CNN Muerte en la cárcel: el fallecimiento de 78 personas pone de manifiesto la deficiencia del sistema penitenciario de Ecuador https://cnn.it/2NJo0ud,Neutral
452,"Muerte en la cárcel: el fallecimiento de 78 personas pone de manifiesto la deficiencia del sistema penitenciario de Ecuador | Video | CNN ¿Por qué tardó tanto Japón en comenzar a vacunar contra el covid-19, incluso con los Juegos Olímpicos que se avecinan? https://cnn.it/3krzGxI",Neutral
453,"¿Por qué tardó tanto Japón en comenzar a vacunar contra el covid-19, incluso con los Juegos Olímpicos que se avecinan? | CNN Hoy llegaron más dosis de la vacuna a México. ¿Cómo va la vacunación en tu país? Consúltalo aquí:",Neutral
454,Así va la vacunación contra el coronavirus en América Latina ICE expandió programas con la policía sin supervisión suficiente durante gobierno de Trump https://cnn.it/3dOmcL7,Neutral
455,ICE expandió programas con la policía sin supervisión suficiente durante gobierno de Trump | Video | CNN México acaba de recibir más dosis de la vacuna Sinovac. ¿Cuán efectiva es? Mira la efectividad de esta y otras vacunas aquí:,Neutral
456,"¿Cuál es la vacuna más efectiva contra el covid-19? #Haití se ha visto paralizado por protestas violentas después de varias semanas de disturbios. Rafael Romo analiza la situación con el embajador de Haití en EE.UU., Bocchit Edmond. La entrevista hoy a las 6 P.M., hora de Miami, en Mirador Mundial. https://cnn.it/3q4iIqe",Neutral
457,¿Es Haití un Estado fallido? Embajador haitiano en EE.UU. responde | Video | CNN Los perros bulldog franceses de la cantante Lady Gaga ya están en casa. Así terminó el caso:,Neutral
458,Encuentran a los perros de Lady Gaga robados en Hollywood Llegaron a México 800.000 dosis de la vacuna de Sinovac contra el covid-19 https://cnn.it/3bJ67DV,Neutral
459,"Llegaron a México 800.000 dosis de la vacuna de Sinovac contra el covid-19 | CNN VIDEO: mantarrayas ""vuelan"" sobre las olas en playas de México https://cnn.it/2ZZgTQE",Neutral
460,"Mantarrayas ""vuelan"" sobre las olas en playas de México | Video | CNN Netflix dice que necesita más programación latina luego de una auditoría interna de diversidad https://cnn.it/37Tnlx9",Neutral
461,Netflix dice que necesita más programación latina luego de una auditoría interna de diversidad | CNN Nueva ley en Australia hará que Facebook y Google paguen por noticias,Neutral
462,"Australia gana batalla de noticias a Google y Facebook La actriz venezolana Gaby Espino es una de las invitadas de lujo de una nueva edición de nuestro #OjoCrítico, Juan Carlos Arciniegas. Espino contó cómo el tiempo que pasó en su casa la ayudó a valorar los momentos con su familia. Domingo a las 7 P.M. (Miami).",Neutral
463,"Gaby Espino: Me di cuenta que estaba desconectada de mi familia | Video | CNN El cambio de postura de Biden tras informe sobre asesinato de Jamal Khashoggi, según profesor https://cnn.it/3q4ASbf",Neutral
464,"El cambio de postura de Biden tras informe sobre asesinato de Jamal Khashoggi, según profesor | Video | CNN Pasaporte covid-19, la apuesta de Israel para incentivar la vacunación. Te contamos cómo funciona: https://cnn.it/3dRruWj",Neutral
465,"Desafíos Globales: Pasaporte covid-19, la apuesta de Israel Abel Pintos lanza nuevo tema y vuelve a los conciertos en vivo https://cnn.it/3kB344z",Neutral
466,"Abel Pintos lanza nuevo tema y vuelve a los conciertos en vivo | Video | CNN Andres Oppenheimer conversa con el presidente de Colombia, Iván Duque, este domingo a las 8 P.M., hora de Miami en #OppenheimerPresenta. No te pierdas lo que dijo Duque sobre el futuro de los venezolanos en Colombia y lo que, según él, debe prevalecer para cambiar la política en Venezuela. Vacuna de Moderna se actualiza para combatir la variante identificada por primera vez en Sudáfrica",Neutral
467,Vacuna de Moderna combatirá variante sudafricana 🎧 #Podcast • ¿Qué es el pasaporte verde contra el covid-19? Escucha el nuevo episodio de “Desafíos Globales” con José Levy sobre este certificado de vacunación que podría ser el siguiente paso en la batalla contra el coronavirus https://cnn.it/2ZXu4BW,Neutral
468,Desafíos Globales No te pierdas por CNN en Español y por nuestras plataformas digitales la cobertura de Juan Carlos Arciniegas sobre los Premios Globo de Oro. El mensaje escondido que llevaba el paracaídas del rover Perseverance que descendió en Marte,Neutral
469,"El mensaje oculto en el paracaídas del Perseverance A un año de la pandemia, México enfrenta una profunda crisis de salud. Más de 2 millones de casos y 175 mil muertes oficiales dan cuenta de la tragedia. Gabriela Frías, ReyCNN, Krupskaia Alís y Mario Gonzalez Noticias presentan: Retratos de la pandemia, #México 2021. Hoy, a las 9 P.M., hora de Miami. https://cnn.it/37KVX4q",Neutral
470,Covid-19: a un año del comienzo de la batalla en México 🎧 #Podcast • ¿Está el mundo ganando la batalla contra el covid-19? Escucha el nuevo episodio de “Desafíos Globales” con José Levy. https://cnn.it/2NLxKnB,Neutral
471,"Desafíos Globales La Cámara de Representantes de EE.UU. aprueba el paquete de ayuda contra el covid-19 de US$ 1,9 billones de Joe Biden https://cnn.it/3r0Q76A ¿Cuál es el objeto más raro que han encontrado las autoridades en los aeropuertos? Mira la lista completa aquí",Neutral
472,Artículos inusuales que pretenden ingresar en aeropuertos Biden no sanciona al príncipe heredero Mohammed bin Salman por el caso Khashoggi a pesar de la promesa de castigar a los líderes de Arabia Saudita https://cnn.it/3dNXgmZ El coronavirus es engañoso. ¿Qué señales o síntomas indican que ya tuviste coronavirus y por cuánto se pueden prolongar? Lee esto: https://cnn.it/3ss2gBC,Neutral
473,"Síntomas coronavirus: señales que indican que ya tuviste covid-19 El cantautor Pablo Alborán habló de su forma de escribir sobre el amor en un nuevo especial de nuestro #OjoCrítico, Juan Carlos Arciniegas. ¡No te lo pierdas! Domingo a las 7 P.M., hora de Miami.",Neutral
474,Pablo Alborán cuenta cómo escribe sobre el amor Video,Neutral
475,Una impresionante bola de fuego azul ilumina el cielo de Canadá | Video | CNN 🎧 #Podcast • ¿Está el mundo ganando la batalla contra el covid-19? Escucha el nuevo episodio de “Desafíos Globales” con José Levy. https://cnn.it/37P5c3l,Neutral
476,"Desafíos Globales Un vistazo a la vida de uno de los golfistas más exitosos de la historia, Tiger Woods",Neutral
477,"Tiger Woods en datos: su carrera en el golf y su vida Encuentran a los perros de Lady Gaga horas después de que la artista pidiera un ""acto de bondad"" https://cnn.it/2Pln285 La Cámara de Representantes aprobó el paquete de ayuda contra la pandemia de US$ 1,9 billones del presidente Biden, un paso importante hacia la promulgación de la primera prioridad legislativa del nuevo gobierno. Ahora, el Senado deberá votar. https://cnn.it/2OaKX9G",Neutral
478,"La Cámara de Representantes de EE.UU. aprueba el paquete de ayuda contra el covid-19 de US$ 1,9 billones de Joe Biden | CNN Exclusivo de CNN",Neutral
479,Exclusiva: científicos del Pentágono prueban panel solar espacial ¿Por qué están bajando los casos de covid-19 en el mundo? Hay varias razones:,Neutral
480,"Están bajando los casos y muertes por covid-19 en el mundo: estas son las posibles razones El Zoológico de Chapultepec, en la Ciudad de México, pide apoyo para elegir el nombre de esta jirafa bebé: https://cnn.it/3pVgqd7",Neutral
481,Jirafa bebé del Zoológico de Chapultepec busca nombre Veterinarios operaron a un gigantesco paciente: un cocodrilo hembra que se tragó un zapato,Neutral
482,Operan a un cocodrilo para extraerle algo poco saludable España retiró la última estatua del dictador Francisco Franco https://cnn.it/37ScIe0,Neutral
483,"España retira la última estatua del dictador Francisco Franco | Video | CNN El presidente de Estados Unidos, Joe Biden, dijo este martes que la Casa Blanca ""probablemente"" enviará mascarillas faciales directamente a los estadounidenses mientras el país continúa lidiando con la pandemia de coronavirus",Neutral
484,"Biden dice que se enviarán mascarillas por correo para evitar contagios de covid OPINIÓN | El gran “allure” de las perlas https://cnn.it/3ks0JZA La Corte Suprema del Reino Unido dictaminó que Shamima Begum, conocida como ""la novia de ISIS"", no será admitida de vuelta en el país europeo.",Neutral
485,"Reino Unido niega regreso de joven que se unió a ISIS Mira la entrevista de Don Francisco a los entrevistadores de CNN Camilo Egaña, María Alejandra Requena y Fernando del Rincón https://cnn.it/3dQtj5D",Neutral
486,"Camilo Egaña, María Alejandra Requena y Fernando del Rincón se dejan entrevistar por Don Francisco en Reflexiones 2021 | Video | CNN Tras varios años de lucha, defensores de la comunidad LGBTI lograron que el gobernador Andrew Cuomo derogara esta sección del código penal. https://cnn.it/3aW6EmK",Neutral
487,"Derogan ley que ""prohibía caminar a las mujeres trans"" ¿Cómo puede ayudar Biden a Centroamérica? José Antonio Montenegro conversa sobre este tema con el Prof. Luis Martínez de la Universidad de Chicago. No te pierdas los detalles en #GloboEconomía este sábado a las 8:30 P.M., hora de Miami. https://cnn.it/3b04IcO",Neutral
488,Biden le apuesta a Centroamérica con US$ 4.000 millones La decisión de no castigar al príncipe saudí pone de relieve las decisiones que resultan más complicadas para un presidente que para un candidato. Además demuestra la dificultad de romper con un aliado problemático en una región volátil. https://cnn.it/3kryLx2,Neutral
489,Biden no sanciona al príncipe heredero de Arabia Saudita Llevamos un año viviendo con el covid-19 y hemos oído hablar mucho de la inmunidad de rebaño. ¿En qué punto estamos y qué podemos esperar? https://cnn.it/3bYAo1J,Neutral
490,Inmunidad de rebaño: ¿cuándo llegará a EE.UU a ese punto y cómo será? 🎧 #Podcast • ¿Qué es el pasaporte verde contra el covid-19? Escucha el nuevo episodio de “Desafíos Globales” con José Levy sobre este certificado de vacunación que podría ser el siguiente paso en la batalla contra el coronavirus https://cnn.it/3aWmqhg,Neutral
491,"Desafíos Globales LO NUEVO - Los perros bulldog franceses de la cantante Lady Gaga, robados tras un brutal ataque al paseador de perros de la artista en Hollywood este miércoles, fueron encontrados el viernes https://cnn.it/3pSHMk0",Negativo
492,"Encuentran a los perros de Lady Gaga robados en Hollywood En el interior de la mezquita Molla Gürani, en Estambul, hallaron obras con 700 años de antigüedad.",Neutral
493,Descubren mosaicos con 700 años de antigüedad en una mezquita de Turquía: su valor es incalculable | Video | CNN La próxima semana se llevará a cabo una revisión de la seguridad del Capitolio para recomendar una serie de cambios destinados a proteger mejor a los legisladores y tratar de evitar hechos como la insurrección del 6 de enero. https://cnn.it/3uE0XS4,Neutral
494,"Conoce los nuevos cambios que buscan proteger el Capitolio de EE.UU. | Video | CNN El Ministerio de Cultura de República Dominicana inauguró un mural en homenaje al legendario músico dominicano Johnny Pacheco, considerado uno de los padres de la salsa. https://cnn.it/37SmtZE",Neutral
495,Johnny Pacheco: inauguran mural en su honor en República Dominicana Síntomas que indican que ya tuviste covid-19: lo que sabemos hasta ahora https://cnn.it/3bI7piv ¿Por qué hay que preocuparse por la nueva variante de covid-19 encontrada en Nueva York? Lo explica el Dr. Huerta:,Neutral
496,¿Por qué hay que preocuparse por la nueva variante en EE.UU.? Lo explica el Dr. Huerta | Video | CNN ¿Qué señales o síntomas indican que ya tuviste coronavirus y por cuánto se pueden prolongar? Esto es lo que sabemos hasta ahora. https://cnn.it/2PgjJyS,Neutral
497,"Síntomas coronavirus: señales que indican que ya tuviste covid-19 Si estás buscando una nueva serie, este RankingCNN es ideal para ti:",Positivo
498,Las mejores series nuevas ¿Qué ventajas tiene la vacuna de Johnson & Johnson? Nos lo explica el Dr. Huerta:,Neutral
499,"Las ventajas de la vacuna de Johnson & Johnson El tapiz del 'Guernica', de Pablo Picasso, ya no está más en el edificio de la ONU.",Neutral
500,"El tapiz del 'Guernica' ya no está en la ONU No te pierdas por CNN en Español y por nuestras plataformas digitales la cobertura de Juan Carlos Arciniegas sobre los Premios Globo de Oro. Juan Carlos López debate con un grupo de expertos sobre las dificultades en la lucha contra el covid-19 a raíz de las campañas de desinformación, en especial las promesas de productos para tratar el virus. Un juez federal dijo que es inconstitucional una moratoria a los desalojos autorizada bajo la emergencia sanitaria.",Neutral
501,"Un juez federal decide que es inconstitucional moratoria a desalojos | Video | CNN El hermano de José Daniel Ferrer confirmó que el activista fue liberado en Cuba ""después de amenazarlo con prisión y hasta de muerte si seguía con sus actividades de oposición"".",Neutral
502,"Liberan al opositor José Daniel Ferrer en Cuba Vía Vive la salud • El impacto de las nuevas variantes de covid-19 en los niños. Más información con la este sábado a las 9:30 P.M., hora de Miami, en Vive la Salud.",Neutral
503,¿Cómo les afectan a los niños las nuevas variantes de covid-19? | Video | CNN,Neutral
504,February 26 at 4:01 PM · Vive la salud,Neutral
505,"Ronald Koeman reconoce que Lionel Messi necesita ayuda en el FC Barcelona | Video | CNN La Cámara de Diputados de Paraguay decretó tres días de duelo para honrar la memoria de Robert Acevedo, legislador del opositor Partido Liberal y expresidente del Congreso, quien falleció víctima de covid-19 a los 55 años. https://cnn.it/2NCNMjU",Neutral
506,"Muere Robert Acevedo, legislador de Paraguay, por covid-19 Comer huevos regularmente, ¿es bueno o malo para la salud? Esto dice la ciencia:",Neutral
507,"Comer huevos, ¿es bueno o malo? Esto dice la ciencia Panel de la ONU pide a países frenar la corrupción para afrontar crisis por coronavirus.",Neutral
508,Piden frenar corrupción para afrontar crisis por covid-19 🎧 #Podcast • ¿Qué es el pasaporte verde contra el covid-19? Escucha el nuevo episodio de “Desafíos Globales” con José Levy sobre este certificado de vacunación que podría ser el siguiente paso en la batalla contra el coronavirus https://cnn.it/3q1hYlL,Neutral
509,"Desafíos Globales El informe de inteligencia de Estados Unidos sobre el asesinato del periodista Jamal Khashoggi dice que el responsable de la operación fue el príncipe heredero de Arabia Saudita, Mohammad bin Salman, y dijo que él mismo la aprobó para capturar o matar a Khashoggi. https://cnn.it/37T0D8h",Neutral
510,Informe de inteligencia de EE.UU. encuentra al príncipe heredero de Arabia Saudita responsable de aprobar la operación contra Khashoggi | CNN La gente pierde la percepción del tiempo mientras se desplaza en sus teléfonos. Así puedes cambiar eso: https://cnn.it/3soQx74,Neutral
511,"Consumir gran cantidad de noticias negativas puede robarte horas de su tiempo: así es como puedes recuperarlas | CNN Jorge Dávila Miguel: Les molesta. Y como molesta tanto, le han dado mucha publicidad denunciándola como anexionista, como un panfleto musical y como “una estrategia”. La respuesta gubernamental abona la curiosidad pública por saber lo que dice la canción. Resultado: publicidad y relevancia gratuita. https://cnn.it/3ktSDQi",Neutral
512,"OPINIÓN | “Patria y vida”, una canción que habla claro y pide cambios en Cuba | CNN Norma atendió a pacientes con covid-19. La muerte ocurrió frente a ella y frente a varios de sus compañeros. Es el impacto en los trabajadores de la salud. Retratos de la pandemia, #México 2021, este sábado 27 de febrero, a las 9 P.M., hora de Miami. En la ciudad de Ferrara, en Italia, los signos del Renacimiento están presentes en la gastronomía. Mira algunos de los platos que se pueden degustar allí:",Neutral
513,"En Ferrara, el Renacimiento se degusta en cada plato Este fin de semana podrás disfrutar de la Luna de Nieve. ¿Por qué la llaman así? Te lo contamos aquí:",Neutral
514,"Mira al cielo y admira la Luna de Nieve este fin de semana | Video | CNN Según las autoridades ambientales de México, en 2020 se registró una baja del 26% en la población de la mariposa monarca que pasa el invierno en los bosques del país. Por si fuera poco, la degradación de sus hábitats fue cuatro veces mayor el año pasado que en 2019. Dialogamos sobre el tema con Jorge Rickards, director general de la organización WWF en México. FOTOS | Descubre algunas de las películas y series que podrás ver en marzo en Netflix, HBO Max, Disney+ y más https://cnn.it/3bKQEDi Científicos descubrieron una nueva especie de dinosaurio que habitó en Asia y Europa. Esto es lo que sabemos:",Positivo
515,"Científicos descubren una nueva especie de dinosaurio en Asia | Video | CNN ¿En qué deberían enfocarse las relaciones México-EE.UU.? José Antonio Montenegro se lo pregunta al Prof. Luis Martínez de la Universidad de Chicago. Este sábado a las 8:30 P.M., hora de Miami por #GloboEconomía. @MontenegroCNN https://cnn.it/37S8anO",Neutral
516,"La experiencia de Biden lo ayudará a tender puentes con México, según analista | Video | CNN #Haití se ha visto paralizado por protestas violentas después de varias semanas de disturbios. Rafael Romo analiza la situación con el embajador de Haití en EE.UU., Bocchit Edmond. La entrevista este sábado a las 6 P.M. (Miami), en Mirador Mundial. https://cnn.it/3bLwFEf",Neutral
